TailNumber,Origin_Airport_Name,Origin,Dest_Airport_Name,Destination,Departure,Arrival,Duration,Diverted,FWServiceName,ManufactureName,Model,State,NoFlightRecords
N1544V,San Marcos Rgnl ,HYI,San Antonio Intl ,SAT,2/23/2020 10:35:00 AM,2/23/2020 10:59:00 AM,24,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,San Marcos Rgnl ,HYI,2/23/2020 10:02:00 AM,2/23/2020 10:17:00 AM,15,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Mc Allen Miller Intl ,MFE,San Antonio Intl ,SAT,2/19/2020 1:54:00 AM,2/19/2020 2:53:00 AM,59,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Mc Allen Miller Intl ,MFE,2/18/2020 10:56:00 PM,2/18/2020 11:58:00 PM,62,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Angelo Rgnl ,SJT,San Antonio Intl ,SAT,2/15/2020 1:31:00 AM,2/15/2020 2:13:00 AM,42,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,San Angelo Rgnl ,SJT,2/14/2020 10:38:00 PM,2/14/2020 11:23:00 PM,45,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Austin-Bergstrom Intl ,AUS,San Antonio Intl ,SAT,2/13/2020 9:43:00 PM,2/13/2020 10:09:00 PM,26,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Mc Allen Miller Intl ,MFE,Austin-Bergstrom Intl ,AUS,2/13/2020 7:30:00 PM,2/13/2020 8:40:00 PM,70,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Mc Allen Miller Intl ,MFE,2/13/2020 2:49:00 PM,2/13/2020 4:04:00 PM,75,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Mc Allen Miller Intl ,MFE,San Antonio Intl ,SAT,2/13/2020 9:10:00 AM,2/13/2020 10:13:00 AM,63,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Austin-Bergstrom Intl ,AUS,Mc Allen Miller Intl ,MFE,2/13/2020 7:16:00 AM,2/13/2020 8:30:00 AM,74,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Austin-Bergstrom Intl ,AUS,2/13/2020 6:03:00 AM,2/13/2020 6:24:00 AM,21,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Angelo Rgnl ,SJT,San Antonio Intl ,SAT,2/13/2020 12:33:00 AM,2/13/2020 1:24:00 AM,51,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,San Angelo Rgnl ,SJT,2/12/2020 9:40:00 PM,2/12/2020 10:31:00 PM,51,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,William P Hobby ,HOU,San Antonio Intl ,SAT,2/12/2020 7:23:00 PM,2/12/2020 8:34:00 PM,71,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,William P Hobby ,HOU,2/12/2020 4:04:00 PM,2/12/2020 5:07:00 PM,63,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Laredo Intl ,LRD,San Antonio Intl ,SAT,2/11/2020 7:36:00 PM,2/11/2020 8:14:00 PM,38,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Laredo Intl ,LRD,2/11/2020 5:01:00 PM,2/11/2020 5:58:00 PM,57,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Angelo Rgnl ,SJT,San Antonio Intl ,SAT,2/10/2020 9:21:00 PM,2/10/2020 10:09:00 PM,48,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,San Angelo Rgnl ,SJT,2/10/2020 5:25:00 PM,2/10/2020 6:16:00 PM,51,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Del Rio Intl ,DRT,San Antonio Intl ,SAT,2/9/2020 9:00:00 AM,2/9/2020 9:42:00 AM,42,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Del Rio Intl ,DRT,2/9/2020 5:05:00 AM,2/9/2020 5:56:00 AM,51,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Laredo Intl ,LRD,San Antonio Intl ,SAT,2/9/2020 1:43:00 AM,2/9/2020 2:22:00 AM,39,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Laredo Intl ,LRD,2/8/2020 11:20:00 PM,2/9/2020 12:03:00 AM,43,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Laredo Intl ,LRD,San Antonio Intl ,SAT,2/7/2020 11:26:00 PM,2/8/2020 12:04:00 AM,38,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Laredo Intl ,LRD,2/7/2020 8:08:00 PM,2/7/2020 8:48:00 PM,40,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Dallas Love Field ,DAL,San Antonio Intl ,SAT,1/27/2020 3:25:00 PM,1/27/2020 4:50:00 PM,85,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Dallas Love Field ,DAL,1/27/2020 12:56:00 PM,1/27/2020 1:54:00 PM,58,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Angelo Rgnl ,SJT,San Antonio Intl ,SAT,1/26/2020 1:58:00 PM,1/26/2020 2:40:00 PM,42,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,San Angelo Rgnl ,SJT,1/26/2020 11:55:00 AM,1/26/2020 12:44:00 PM,49,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Valley Intl ,HRL,San Antonio Intl ,SAT,1/23/2020 6:59:00 PM,1/23/2020 7:57:00 PM,58,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Valley Intl ,HRL,1/23/2020 3:52:00 PM,1/23/2020 4:50:00 PM,58,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,William P Hobby ,HOU,San Antonio Intl ,SAT,1/22/2020 2:05:00 AM,1/22/2020 3:11:00 AM,66,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Brownsville Intl ,BRO,William P Hobby ,HOU,1/21/2020 10:13:00 PM,1/21/2020 11:24:00 PM,71,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Brownsville Intl ,BRO,1/21/2020 6:18:00 PM,1/21/2020 7:22:00 PM,64,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Laredo Intl ,LRD,San Antonio Intl ,SAT,1/11/2020 4:08:00 AM,1/11/2020 4:46:00 AM,38,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Laredo Intl ,LRD,1/11/2020 1:30:00 AM,1/11/2020 2:13:00 AM,43,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Mc Allen Miller Intl ,MFE,San Antonio Intl ,SAT,1/10/2020 10:18:00 AM,1/10/2020 11:30:00 AM,72,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Mc Allen Miller Intl ,MFE,1/10/2020 8:14:00 AM,1/10/2020 9:26:00 AM,72,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Mc Allen Miller Intl ,MFE,San Antonio Intl ,SAT,1/8/2020 10:19:00 AM,1/8/2020 11:19:00 AM,60,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Mc Allen Miller Intl ,MFE,1/8/2020 7:28:00 AM,1/8/2020 8:32:00 AM,64,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Valley Intl ,HRL,San Antonio Intl ,SAT,1/7/2020 9:36:00 AM,1/7/2020 10:37:00 AM,61,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Valley Intl ,HRL,1/7/2020 7:43:00 AM,1/7/2020 8:39:00 AM,56,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Dimmit County ,CZT,San Antonio Intl ,SAT,1/2/2020 5:02:00 AM,1/2/2020 5:29:00 AM,27,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Dimmit County ,CZT,1/2/2020 3:00:00 AM,1/2/2020 3:34:00 AM,34,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,El Paso Intl ,ELP,San Antonio Intl ,SAT,12/31/2019 1:29:00 AM,12/31/2019 3:19:00 AM,110,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,El Paso Intl ,ELP,12/30/2019 8:46:00 PM,12/30/2019 10:53:00 PM,127,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Laredo Intl ,LRD,San Antonio Intl ,SAT,12/29/2019 3:37:00 PM,12/29/2019 4:15:00 PM,38,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Laredo Intl ,LRD,12/29/2019 1:30:00 PM,12/29/2019 2:13:00 PM,43,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Austin Executive ,EDC,San Antonio Intl ,SAT,12/25/2019 2:36:00 AM,12/25/2019 3:00:00 AM,24,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Mc Allen Miller Intl ,MFE,Austin Executive ,EDC,12/25/2019 1:04:00 AM,12/25/2019 2:14:00 AM,70,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,Austin Executive ,EDC,Mc Allen Miller Intl ,MFE,12/24/2019 8:39:00 PM,12/24/2019 9:55:00 PM,76,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1544V,San Antonio Intl ,SAT,Austin Executive ,EDC,12/24/2019 7:48:00 PM,12/24/2019 8:13:00 PM,25,False,AIRMED INTERNATIONAL LLC,BEECH,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,3/15/2020 3:08:00 PM,3/15/2020 4:06:00 PM,58,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,3/15/2020 11:48:00 AM,3/15/2020 1:06:00 PM,78,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Montgomery-Gibbs Executive ,MYF,McCarran Intl ,LAS,3/14/2020 1:20:00 PM,3/14/2020 2:25:00 PM,65,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Montgomery-Gibbs Executive ,MYF,3/12/2020 2:24:00 PM,3/12/2020 4:04:00 PM,100,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Van Nuys ,VNY,McCarran Intl ,LAS,3/9/2020 11:34:00 PM,3/10/2020 12:35:00 AM,61,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Van Nuys ,VNY,3/9/2020 8:36:00 PM,3/9/2020 9:41:00 PM,65,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,San Francisco Intl ,SFO,McCarran Intl ,LAS,3/7/2020 3:20:00 AM,3/7/2020 5:01:00 AM,101,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Reno/Tahoe Intl ,RNO,San Francisco Intl ,SFO,3/7/2020 12:14:00 AM,3/7/2020 1:14:00 AM,60,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Reno/Tahoe Intl ,RNO,3/6/2020 9:15:00 PM,3/6/2020 10:44:00 PM,89,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,3/6/2020 3:53:00 AM,3/6/2020 4:52:00 AM,59,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,3/6/2020 12:56:00 AM,3/6/2020 1:58:00 AM,62,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Phoenix Sky Harbor Intl ,PHX,McCarran Intl ,LAS,3/4/2020 12:22:00 AM,3/4/2020 1:29:00 AM,67,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Phoenix Sky Harbor Intl ,PHX,3/3/2020 9:01:00 PM,3/3/2020 10:10:00 PM,69,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,San Bernardino Intl ,SBD,McCarran Intl ,LAS,3/2/2020 8:46:00 PM,3/2/2020 9:47:00 PM,61,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,San Bernardino Intl ,SBD,3/2/2020 5:58:00 PM,3/2/2020 6:50:00 PM,52,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,San Bernardino Intl ,SBD,McCarran Intl ,LAS,2/29/2020 7:55:00 PM,2/29/2020 8:46:00 PM,51,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,San Bernardino Intl ,SBD,2/29/2020 5:33:00 PM,2/29/2020 6:25:00 PM,52,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,2/28/2020 4:02:00 PM,2/28/2020 5:01:00 PM,59,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,2/28/2020 12:29:00 PM,2/28/2020 1:35:00 PM,66,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,2/27/2020 6:08:00 PM,2/27/2020 7:11:00 PM,63,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,2/27/2020 2:03:00 PM,2/27/2020 3:04:00 PM,61,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Montgomery-Gibbs Executive ,MYF,McCarran Intl ,LAS,2/22/2020 8:04:00 PM,2/22/2020 9:09:00 PM,65,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Montgomery-Gibbs Executive ,MYF,2/22/2020 5:06:00 PM,2/22/2020 6:18:00 PM,72,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,California Redwood Coast-Humboldt County ,ACV,McCarran Intl ,LAS,2/22/2020 2:05:00 AM,2/22/2020 4:26:00 AM,141,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,San Jose Int'l ,SJC,California Redwood Coast-Humboldt County ,ACV,2/21/2020 10:42:00 PM,2/21/2020 11:47:00 PM,65,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,San Jose Int'l ,SJC,2/21/2020 6:21:00 PM,2/21/2020 8:05:00 PM,104,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Scottsdale ,SDL,McCarran Intl ,LAS,2/12/2020 8:41:00 PM,2/12/2020 9:52:00 PM,71,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Scottsdale ,SDL,2/12/2020 6:11:00 PM,2/12/2020 7:11:00 PM,60,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,2/6/2020 9:19:00 PM,2/6/2020 10:27:00 PM,68,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,2/6/2020 4:55:00 PM,2/6/2020 6:04:00 PM,69,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,2/5/2020 3:25:00 PM,2/5/2020 4:34:00 PM,69,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,2/5/2020 11:47:00 AM,2/5/2020 12:45:00 PM,58,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,2/4/2020 3:07:00 AM,2/4/2020 4:09:00 AM,62,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,2/3/2020 11:46:00 PM,2/4/2020 12:50:00 AM,64,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Ontario Intl ,ONT,McCarran Intl ,LAS,2/3/2020 12:33:00 AM,2/3/2020 1:36:00 AM,63,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Ontario Intl ,ONT,2/2/2020 6:27:00 PM,2/2/2020 7:38:00 PM,71,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,McCarran Intl ,LAS,1/31/2020 12:27:00 PM,1/31/2020 12:59:00 PM,32,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,St George Rgnl ,SGU,1/31/2020 12:27:00 PM,1/31/2020 12:27:00 PM,0,True,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,1/3/2020 2:03:00 PM,1/3/2020 3:05:00 PM,62,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,1/3/2020 10:53:00 AM,1/3/2020 12:02:00 PM,69,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,1/2/2020 12:50:00 AM,1/2/2020 2:06:00 AM,76,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,1/1/2020 9:22:00 PM,1/1/2020 10:33:00 PM,71,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,San Diego Intl ,SAN,McCarran Intl ,LAS,12/31/2019 1:30:00 AM,12/31/2019 2:38:00 AM,68,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Phoenix Sky Harbor Intl ,PHX,San Diego Intl ,SAN,12/30/2019 9:57:00 PM,12/30/2019 11:11:00 PM,74,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Phoenix Sky Harbor Intl ,PHX,12/30/2019 6:32:00 PM,12/30/2019 7:41:00 PM,69,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,12/28/2019 11:31:00 PM,12/29/2019 12:30:00 AM,59,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,12/28/2019 7:49:00 PM,12/28/2019 8:55:00 PM,66,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,12/27/2019 3:07:00 AM,12/27/2019 4:15:00 AM,68,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,12/27/2019 12:04:00 AM,12/27/2019 1:10:00 AM,66,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Bob Hope ,BUR,McCarran Intl ,LAS,12/26/2019 3:08:00 AM,12/26/2019 4:06:00 AM,58,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Bob Hope ,BUR,12/25/2019 11:20:00 PM,12/26/2019 12:35:00 AM,75,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Lake Havasu City ,HII,McCarran Intl ,LAS,12/24/2019 3:04:00 PM,12/24/2019 3:41:00 PM,37,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Lake Havasu City ,HII,McCarran Intl ,LAS,12/24/2019 12:56:00 PM,12/24/2019 1:27:00 PM,31,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Lake Havasu City ,HII,12/24/2019 11:30:00 AM,12/24/2019 12:17:00 PM,47,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,Lake Havasu City ,HII,McCarran Intl ,LAS,12/24/2019 4:09:00 AM,12/24/2019 4:43:00 AM,34,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N1068K,McCarran Intl ,LAS,Lake Havasu City ,HII,12/24/2019 2:19:00 AM,12/24/2019 2:51:00 AM,32,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,C90A,Alabama,False
N489AM,Fort Worth Meacham Intl ,FTW,San Antonio Intl ,SAT,3/21/2020 1:58:00 PM,3/21/2020 2:45:00 PM,47,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,San Antonio Intl ,SAT,Fort Worth Meacham Intl ,FTW,3/21/2020 11:44:00 AM,3/21/2020 12:20:00 PM,36,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,El Paso Intl ,ELP,San Antonio Intl ,SAT,3/20/2020 8:45:00 AM,3/20/2020 9:53:00 AM,68,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,San Antonio Intl ,SAT,El Paso Intl ,ELP,3/20/2020 5:27:00 AM,3/20/2020 6:43:00 AM,76,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,Dallas Love Field ,DAL,San Antonio Intl ,SAT,3/17/2020 7:11:00 AM,3/17/2020 7:57:00 AM,46,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,San Antonio Intl ,SAT,Dallas Love Field ,DAL,3/17/2020 4:25:00 AM,3/17/2020 5:09:00 AM,44,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,Fairmont Muni ,FRM,San Antonio Intl ,SAT,3/16/2020 3:53:00 PM,3/16/2020 6:14:00 PM,141,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,Valley Intl ,HRL,Fairmont Muni ,FRM,3/16/2020 10:19:00 AM,3/16/2020 12:49:00 PM,150,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,San Antonio Intl ,SAT,Valley Intl ,HRL,3/16/2020 7:53:00 AM,3/16/2020 8:35:00 AM,42,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,Sugar Land Rgnl ,SGR,San Antonio Intl ,SAT,3/15/2020 9:01:00 PM,3/15/2020 9:33:00 PM,32,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,San Antonio Intl ,SAT,Sugar Land Rgnl ,SGR,3/15/2020 7:14:00 PM,3/15/2020 7:47:00 PM,33,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,Sugar Land Rgnl ,SGR,San Antonio Intl ,SAT,3/15/2020 5:41:00 PM,3/15/2020 6:15:00 PM,34,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,San Antonio Intl ,SAT,Sugar Land Rgnl ,SGR,3/15/2020 2:27:00 PM,3/15/2020 3:00:00 PM,33,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,Nashville Intl ,BNA,San Antonio Intl ,SAT,3/13/2020 3:42:00 PM,3/13/2020 5:55:00 PM,133,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
N489AM,Baltimore/Washington Intl ,BWI,Nashville Intl ,BNA,3/13/2020 12:20:00 PM,3/13/2020 2:02:00 PM,102,False,AIRMED INTERNATIONAL LLC,RAYTHEON AIRCRAFT COMPANY,400A,Alabama,False
